"[207.207371677719, 103.84984407417141, 140.0, 1.6926283222809957, -0.149844074171412, 7.300000000000011, 42.09, -31.99, -79.36, 23.29, 0.35, -47.81]","[207.13435111256481, 90.61275117732109, 140.0, 5.765648887435191, 3.4872488226789073, 5.900000000000006, 37.79, -31.99, -80.94, 26.63, 0.96, -54.75]","[207.06133054741062, 77.37565828047077, 140.0, 15.738669452589392, -9.575658280470776, 5.900000000000006, 30.67, -31.99, -81.91, 27.77, 1.05, -61.87]","[206.98830998225642, 64.13856538362045, 140.0, 22.211690017743564, -24.938565383620443, 4.900000000000006, 23.55, -31.99, -82.7, 28.74, 1.05, -68.99]","[206.91528941710223, 50.901472486770125, 140.0, 24.88471058289778, -40.30147248677012, 3.8000000000000114, 16.52, -31.99, -83.49, 29.53, 1.05, -76.02]","[206.84226885194803, 37.664379589919804, 140.0, 24.05773114805197, -55.36437958991981, 3.1999999999999886, 9.49, -31.9, -83.75, 29.79, 1.14, -83.32]","[206.76924828679384, 24.427286693069476, 140.0, 19.830751713206155, -72.02728669306947, 3.1999999999999886, 2.02, -31.9, -83.75, 29.79, 1.14, -90.79]","[206.69622772163964, 11.190193796219162, 140.0, 12.203772278360361, -86.49019379621916, 3.3000000000000114, -4.92, -31.9, -83.75, 29.79, 1.23, -96.06]","[206.62320715648548, -2.0468991006311654, 140.0, 6.776792843514528, -87.85310089936884, 3.3000000000000114, -7.2, -31.9, -83.75, 29.79, 1.23, -96.32]","[206.55018659133128, -15.283991997481479, 140.0, 6.849813408668723, -74.61600800251853, 3.3000000000000114, -7.2, -31.9, -83.75, 29.79, 1.23, -96.41]","[206.4771660261771, -28.521084894331807, 140.0, 6.922833973822918, -61.3789151056682, 3.3000000000000114, -7.2, -31.9, -83.75, 29.79, 1.23, -96.59]","[206.4041454610229, -41.758177791182106, 140.0, 6.995854538977113, -48.1418222088179, 3.3000000000000114, -7.2, -31.9, -83.75, 29.79, 1.23, -96.76]","[206.3311248958687, -54.99527068803246, 140.0, 6.368875104131291, -34.804729311967534, 3.0, -7.2, -31.11, -84.63, 29.79, 1.23, -96.5]","[206.2581043307145, -68.23236358488279, 140.0, 4.641895669285503, -21.667636415117215, 3.4000000000000057, -7.29, -30.67, -85.25, 29.79, 1.23, -96.76]","[206.1850837655603, -81.46945648173309, 140.0, 4.614916234439704, -8.430543518266916, 3.6999999999999886, -7.29, -30.67, -85.25, 29.79, 1.23, -96.76]"
"[193.9924803801109, 99.23115197471908, 140.0, -0.5924803801108851, 2.668848025280923, 8.099999999999994, 44.56, -24.43, -91.66, 29.26, 0.35, -46.23]","[193.7803694286274, 85.77046935734714, 140.0, 5.019630571372602, 4.729530642652861, 8.099999999999994, 39.19, -24.43, -91.66, 29.35, 1.05, -53.17]","[193.5682584771439, 72.3097867399752, 140.0, 15.4317415228561, -9.009786739975198, 8.099999999999994, 31.28, -24.43, -91.66, 29.26, 1.05, -60.64]","[193.35614752566042, 58.849104122603244, 140.0, 23.81, -24.43, -91.66, 29.35, 1.05, -67.93]","[193.14403657417694, 45.38842150523131, 140.0, 25.25596342582307, -38.188421505231304, 8.199999999999989, 16.69, -24.43, -91.66, 29.35, 1.05, -75.05]","[192.93192562269346, 31.927738887859363, 140.0, 24.568074377306544, -52.027738887859364, 8.099999999999994, 9.58, -24.43, -91.66, 29.35, 1.05, -82.08]","[192.71981467120995, 18.467056270487404, 140.0, 20.68018532879006, -65.0670562704874, 8.199999999999989, 2.54, -24.43, -91.66, 29.35, 1.14, -89.2]","[192.50770371972646, 5.00637365311546, 140.0, 13.492296280273536, -77.60637365311545, 8.199999999999989, -4.65, -24.43, -91.66, 29.35, 1.14, -96.24]","[192.29559276824298, -8.45430896425647, 140.0, 4.104407231757023, -87.04569103574353, 8.099999999999994, -10.28, -24.43, -91.66, 29.26, 1.14, -99.05]","[192.0834818167595, -21.914991581628414, 140.0, 2.7165181832405096, -77.08500841837159, 8.199999999999989, -10.28, -24.43, -91.66, 29.35, 0.87, -99.22]","[191.871370865276, -35.37567419900036, 140.0, 2.7286291347240024, -63.62432580099964, 7.699999999999989, -10.28, -24.43, -92.54, 30.58, 0.87, -99.58]","[191.6592599137925, -48.83635681637229, 140.0, 2.740740086207495, -50.06364318362772, 7.300000000000011, -10.28, -24.43, -92.54, 30.58, 0.87, -99.58]","[191.44714896230903, -62.297039433744274, 140.0, 2.9528510376909765, -36.60296056625573, 7.300000000000011, -10.28, -24.43, -92.54, 30.58, 0.87, -99.75]","[191.23503801082555, -75.7577220511162, 140.0, 3.164961989174458, -23.1422779488838, 7.699999999999989, -10.28, -24.34, -92.54, 30.58, 0.87, -99.84]","[191.02292705934204, -89.21840466848816, 140.0, 3.3770729406579676, -9.681595331511843, 7.699999999999989, -10.28, -24.34, -92.54, 30.58, 0.87, -100.01]"
"[200.95806423218366, 102.95471822948673, 140.0, 1.3419357678163522, -0.9547182294867298, 6.099999999999994, 42.89, -28.91, -84.81, 25.22, 0.61, -46.84]","[201.0941112517262, 89.61866178683637, 140.0, 4.805888748273816, 5.081338213163633, 5.900000000000006, 39.28, -28.91, -85.42, 26.98, 1.05, -53.78]","[201.23015827126872, 76.28260534418601, 140.0, 14.469841728731268, -6.582605344186007, 5.800000000000011, 32.08, -29.0, -85.42, 26.98, 1.05, -60.99]","[201.36620529081125, 62.946548901535635, 140.0, 21.43379470918876, -21.246548901535633, 5.800000000000011, 24.78, -29.0, -85.42, 26.98, 1.05, -68.11]","[201.50225231035375, 49.61049245888528, 140.0, 24.797747689646258, -35.81049245888528, 5.800000000000011, 17.75, -29.0, -85.42, 26.98, 1.05, -75.23]","[201.63829932989628, 36.274436016234915, 140.0, 24.661700670103727, -50.174436016234914, 5.800000000000011, 10.72, -29.0, -85.42, 26.98, 1.05, -82.52]","[201.77434634943882, 22.93837957358454, 140.0, 20.525653650561196, -64.73837957358454, 4.900000000000006, 3.6, -29.0, -86.04, 27.86, 1.14, -89.64]","[201.91039336898135, 9.602323130934181, 140.0, 13.789606631018643, -78.40232313093418, 5.099999999999994, -3.51, -29.0, -86.13, 27.94, 1.14, -96.5]","[202.04644038852388, -3.733733311716165, 140.0, 5.853559611476129, -85.86626668828383, 5.099999999999994, -7.64, -29.0, -86.13, 27.94, 1.14, -96.94]","[202.1824874080664, -17.069789754366525, 140.0, 5.117512591933604, -73.73021024563347, 5.099999999999994, -7.64, -29.0, -86.13, 27.94, 1.14, -97.03]","[202.31853442760894, -30.4058461970169, 140.0, 4.981465572391073, -60.3941538029831, 5.099999999999994, -7.64, -29.0, -86.13, 27.94, 1.14, -97.2]","[202.45458144715147, -43.741902639667245, 140.0, 4.8454185528485425, -47.05809736033275, 5.099999999999994, -7.64, -29.0, -86.13, 27.94, 1.14, -97.47]","[202.59062846669397, -57.07795908231765, 140.0, 4.70937153330604, -33.72204091768235, 5.099999999999994, -7.64, -29.0, -86.13, 27.94, 1.14, -97.55]","[202.7266754862365, -70.414015524968, 140.0, 4.5733245137635095, -20.385984475032004, 5.099999999999994, -7.64, -29.0, -86.13, 27.94, 1.14, -97.73]","[202.86272250577903, -83.75007196761837, 140.0, 4.437277494220979, -7.049928032381629, 5.099999999999994, -7.64, -29.0, -86.13, 27.94, 1.14, -97.82]"
"[203.02347013932678, 99.56571165871145, 140.0, -0.023470139326775552, 2.6342883412885527, 9.599999999999994, 42.89, -28.38, -84.11, 25.22, 0.17, -47.81]","[202.22439971296868, 86.2886158528563, 140.0, 5.4756002870313125, 4.311384147143698, 8.400000000000006, 37.7, -28.38, -85.69, 27.68, 1.23, -54.84]","[201.42532928661055, 73.01152004700114, 140.0, 15.974670713389457, -10.811520047001139, 7.199999999999989, 30.05, -28.38, -87.09, 29.61, 1.23, -61.96]","[200.62625886025245, 59.734424241145994, 140.0, 22.37374113974755, -25.434424241145997, 6.099999999999994, 23.02, -28.38, -88.24, 31.55, 1.31, -68.99]","[199.82718843389435, 46.45732843529085, 140.0, 25.17281156610565, -39.55732843529085, 5.0, 16.17, -28.3, -89.47, 33.04, 1.31, -75.93]","[199.02811800753622, 33.18023262943569, 140.0, 24.071881992463773, -53.98023262943569, 4.800000000000011, 9.05, -27.5, -90.87, 33.83, 1.31, -83.05]","[198.22904758117812, 19.90313682358054, 140.0, 17.970952418821867, -69.30313682358053, 4.699999999999989, 1.66, -26.89, -92.02, 33.83, 1.4, -90.08]","[197.42997715482002, 6.626041017725385, 140.0, 9.470022845179983, -83.02604101772539, 5.199999999999989, -5.62, -26.19, -92.72, 33.92, 1.4, -97.38]","[196.6309067284619, -6.6510547881297555, 140.0, 2.069093271538094, -88.64894521187024, 5.0, -9.4, -26.19, -92.72, 33.92, 1.4, -98.17]","[195.8318363021038, -19.92815059398491, 140.0, 2.5681636978962104, -76.07184940601509, 5.0, -9.4, -26.19, -92.72, 33.92, 1.4, -98.34]","[195.0327658757457, -33.205246399840064, 140.0, 3.36723412425431, -62.69475360015994, 5.300000000000011, -9.4, -26.1, -92.72, 33.92, 1.4, -98.43]","[194.23369544938757, -46.482342205695204, 140.0, 4.166304550612438, -49.4176577943048, 5.300000000000011, -9.4, -26.1, -92.72, 33.92, 1.4, -98.61]","[193.43462502302947, -59.75943801155037, 140.0, 4.465374976970537, -36.14056198844963, 4.599999999999994, -9.4, -25.92, -93.07, 33.92, 1.4, -98.7]","[192.63555459667137, -73.03653381740551, 140.0, 4.7644454033286365, -23.063466182594482, 6.300000000000011, -9.4, -25.4, -93.16, 33.66, 1.05, -99.49]","[191.83648417031324, -86.31362962326068, 140.0, 5.46351582968677, -9.786370376739313, 6.099999999999994, -9.4, -25.4, -93.16, 33.57, 1.05, -99.31]"
"[203.8452701592018, 97.21747570715702, 140.0, 1.7547298407982055, -0.5174757071570184, 7.599999999999994, 41.3, -28.82, -84.63, 26.1, 0.35, -48.51]","[204.03345337869305, 83.51052543946285, 140.0, 5.866546621306952, 3.8894745605371526, 5.900000000000006, 37.08, -29.7, -84.63, 26.98, 1.84, -56.25]","[204.2216365981843, 69.80357517176868, 140.0, 16.4783634018157, -7.703575171768684, 4.599999999999994, 29.17, -30.76, -84.46, 28.56, 1.93, -63.98]","[204.40981981767555, 56.09662490407452, 140.0, 23.790180182324434, -24.096624904074517, 3.3000000000000114, 21.35, -31.81, -83.32, 28.74, 1.93, -71.71]","[204.59800303716682, 42.389674636380356, 140.0, 28.201996962833192, -39.98967463638036, 3.4000000000000057, 14.23, -32.6, -82.17, 28.74, 1.93, -79.1]","[204.78618625665806, 28.682724368686195, 140.0, 26.713813743341944, -56.48272436868619, 4.099999999999994, 6.67, -32.69, -81.82, 28.74, 1.93, -86.57]","[204.97436947614932, 14.975774100992012, 140.0, 21.125630523850674, -73.67577410099202, 4.599999999999994, -0.96, -32.69, -81.73, 28.74, 1.93, -94.04]","[205.16255269564058, 1.2688238332978585, 140.0, 12.73744730435942, -89.06882383329786, 4.699999999999989, -8.52, -33.57, -80.41, 28.74, 1.93, -99.58]","[205.35073591513182, -12.43812643439631, 140.0, 6.749264084868173, -90.2618735656037, 5.300000000000011, -10.54, -33.57, -80.24, 28.65, 1.66, -99.66]","[205.5389191346231, -26.145076702090464, 140.0, 6.661080865376903, -76.45492329790953, 5.300000000000011, -10.54, -33.57, -80.24, 28.56, 1.66, -99.84]","[205.72710235411435, -39.85202696978463, 140.0, 6.472897645885638, -62.74797303021536, 5.199999999999989, -10.54, -33.57, -80.24, 28.47, 1.66, -100.01]","[205.9152855736056, -53.5589772374788, 140.0, 6.184714426394407, -49.041022762521195, 4.900000000000006, -10.54, -33.57, -80.24, 28.38, 1.66, -100.28]","[206.10346879309685, -67.265927505173, 140.0, 5.896531206903148, -35.43407249482701, 4.800000000000011, -10.54, -33.57, -80.24, 28.12, 1.49, -100.37]","[206.29165201258812, -80.97287777286714, 140.0, 5.608347987411889, -21.727122227132867, 4.699999999999989, -10.54, -33.57, -79.62, 27.15, 1.31, -100.45]","[206.47983523207935, -94.6798280405613, 140.0, 5.520164767920647, -8.220171959438701, 5.099999999999994, -10.54, -33.57, -79.45, 26.8, 1.14, -100.54]"
"[200.47916962896784, 105.0728622475346, 140.0, 0.5208303710321616, 1.1271377524654014, 8.599999999999994, 44.03, -28.56, -84.99, 26.89, 0.0, -46.23]","[200.6239011204542, 91.37866059198234, 140.0, 4.976098879545788, 5.221339408017656, 8.599999999999994, 39.46, -28.56, -84.99, 26.89, 0.79, -53.26]","[200.76863261194055, 77.68445893643008, 140.0, 15.731367388059454, -8.984458936430073, 8.599999999999994, 31.81, -28.56, -84.99, 26.89, 0.79, -60.46]","[200.91336410342691, 63.99025728087781, 140.0, 24.6, -28.56, -84.99, 26.89, 0.87, -67.58]","[201.05809559491328, 50.29605562532556, 140.0, 25.74190440508673, -37.196055625325556, 8.599999999999994, 17.49, -28.56, -84.99, 26.89, 0.87, -74.7]","[201.20282708639962, 36.6018539697733, 140.0, 25.39717291360037, -51.6018539697733, 8.599999999999994, 10.45, -28.56, -84.99, 26.89, 0.87, -81.73]","[201.347558577886, 22.907652314221025, 140.0, 21.45244142211402, -67.30765231422103, 7.599999999999994, 2.9, -29.09, -84.99, 27.77, 0.96, -89.38]","[201.49229006937236, 9.213450658668776, 140.0, 15.107709930627635, -81.11345065866878, 7.699999999999989, -4.21, -29.26, -84.99, 28.3, 0.96, -96.41]","[201.6370215608587, -4.480750996883486, 140.0, 6.1629784391413125, -89.91924900311652, 7.800000000000011, -9.05, -29.26, -84.99, 28.3, 0.96, -97.73]","[201.78175305234507, -18.174952652435735, 140.0, 5.4182469476549215, -77.62504734756426, 7.800000000000011, -8.87, -29.26, -84.99, 28.3, 0.87, -97.99]","[201.92648454383144, -31.869154307987998, 140.0, 5.273515456168553, -63.930845692012, 7.800000000000011, -8.87, -29.26, -84.99, 28.3, 0.87, -97.91]","[202.07121603531778, -45.56335596354026, 140.0, 5.1287839646822135, -50.23664403645974, 7.800000000000011, -8.87, -29.26, -84.99, 28.3, 0.87, -97.99]","[202.21594752680414, -59.25755761909255, 140.0, 4.984052473195845, -36.542442380907445, 7.800000000000011, -8.87, -29.26, -84.99, 28.3, 0.79, -98.17]","[202.3606790182905, -72.95175927464479, 140.0, 4.839320981709477, -22.94824072535522, 7.800000000000011, -8.87, -29.26, -84.99, 28.3, 0.79, -98.34]","[202.50541050977685, -86.64596093019705, 140.0, 4.694589490223137, -9.254039069802957, 7.800000000000011, -8.87, -29.26, -84.99, 28.3, 0.7, -98.52]"
"[200.66524846643085, 95.8055566456447, 140.0, 0.6347515335691583, 0.594443354355306, 8.599999999999994, 42.01, -26.8, -87.36, 26.54, 0.35, -48.16]","[200.92241913177372, 82.92885724349377, 140.0, 4.677580868226272, 4.371142756506231, 7.599999999999994, 37.61, -27.42, -87.36, 27.24, 1.23, -55.28]","[201.17958979711656, 70.05215784134285, 140.0, 15.420410202883431, -7.152157841342849, 5.599999999999994, 30.41, -28.56, -87.36, 29.7, 1.23, -62.49]","[201.43676046245943, 57.175458439191914, 140.0, 21.663239537540562, -22.275458439191915, 5.300000000000011, 23.2, -28.65, -87.36, 29.7, 1.23, -69.6]","[201.6939311278023, 44.29875903704099, 140.0, 24.10606887219771, -37.198759037040986, 5.5, 15.99, -28.65, -87.27, 29.7, 1.23, -76.72]","[201.95110179314517, 31.42205963489006, 140.0, 22.948898206854835, -52.622059634890064, 5.5, 8.87, -28.65, -87.01, 29.7, 1.23, -83.84]","[202.208272458488, 18.545360232739128, 140.0, 19.79172754151199, -67.64536023273914, 5.599999999999994, 1.75, -29.35, -86.04, 29.7, 1.31, -90.96]","[202.46544312383088, 5.668660830588209, 140.0, 12.03455687616912, -82.2686608305882, 6.099999999999994, -5.44, -29.44, -86.04, 29.7, 1.31, -96.85]","[202.72261378917375, -7.208038571562724, 140.0, 5.677386210826256, -84.69196142843728, 6.099999999999994, -7.91, -29.44, -86.04, 29.7, 1.31, -97.03]","[202.97978445451662, -20.084737973713644, 140.0, 5.420215545483387, -71.81526202628636, 6.099999999999994, -7.91, -29.44, -86.04, 29.7, 1.31, -97.2]","[203.23695511985946, -32.96143737586458, 140.0, 5.163044880140546, -58.93856262413543, 6.099999999999994, -7.91, -29.44, -86.04, 29.7, 1.31, -97.38]","[203.49412578520233, -45.83813677801548, 140.0, 4.905874214797677, -46.061863221984524, 6.099999999999994, -7.91, -29.44, -86.04, 29.7, 1.31, -97.47]","[203.7512964505452, -58.714836180166444, 140.0, 4.648703549454808, -33.18516381983356, 6.099999999999994, -7.91, -29.44, -86.04, 29.7, 1.31, -97.55]","[204.00846711588807, -71.59153558231738, 140.0, 4.391532884111939, -20.30846441768263, 6.099999999999994, -7.91, -29.44, -86.04, 29.7, 1.31, -97.82]","[204.2656377812309, -84.46823498446828, 140.0, 4.134362218769098, -7.431765015531724, 6.099999999999994, -7.91, -29.44, -86.04, 29.7, 1.31, -97.91]"
"[205.88425298057481, 107.42364311614463, 140.0, -0.18425298057482564, -1.923643116144632, 14.099999999999994, 42.97, -29.61, -79.62, 21.26, 0.35, -46.93]","[205.68675070948026, 93.31115582265032, 140.0, 3.4132492905197296, 3.3888441773496822, 11.699999999999989, 38.75, -29.61, -80.85, 23.55, 0.35, -53.43]","[205.4892484383857, 79.19866852915601, 140.0, 15.410751561614319, -12.298668529156004, 12.300000000000011, 30.93, -29.61, -81.03, 23.73, 0.08, -60.9]","[205.29174616729114, 65.08618123566168, 140.0, 21.308253832708857, -26.286181235661687, 9.900000000000006, 23.99, -29.61, -82.7, 25.57, 0.26, -68.11]","[205.0942438961966, 50.97369394216739, 140.0, 24.505756103803407, -40.17369394216739, 9.800000000000011, 16.78, -29.61, -82.79, 26.01, 0.35, -75.23]","[204.89674162510204, 36.861206648673075, 140.0, 24.203258374897956, -55.56120664867308, 9.800000000000011, 9.49, -29.61, -82.79, 26.01, 0.35, -82.7]","[204.69923935400746, 22.74871935517875, 140.0, 20.30076064599254, -69.74871935517875, 9.800000000000011, 2.37, -29.61, -82.79, 26.01, 0.43, -89.82]","[204.5017370829129, 8.636232061684439, 140.0, 12.7982629170871, -83.43623206168444, 9.800000000000011, -4.83, -29.61, -82.79, 26.01, 0.43, -97.03]","[204.30423481181836, -5.4762552318098585, 140.0, 3.4957651881816503, -92.82374476819014, 9.800000000000011, -10.1, -29.61, -82.79, 26.01, 0.43, -98.61]","[204.1067325407238, -19.58874252530417, 140.0, 2.593267459276177, -81.01125747469582, 9.800000000000011, -10.1, -29.61, -82.79, 26.01, 0.35, -98.61]","[203.90923026962923, -33.70122981879848, 140.0, 2.5907697303707664, -67.19877018120152, 9.800000000000011, -10.1, -29.61, -82.79, 26.01, 0.35, -98.78]","[203.71172799853468, -47.81371711229278, 140.0, 2.4882720014653046, -53.386282887707225, 9.300000000000011, -10.19, -29.61, -83.23, 26.71, 0.35, -99.49]","[203.51422572744013, -61.92620440578713, 140.0, 2.785774272559877, -39.27379559421287, 9.400000000000006, -10.19, -29.61, -83.23, 26.71, 0.35, -99.4]","[203.31672345634558, -76.03869169928143, 140.0, 2.9832765436544264, -25.161308300718574, 9.400000000000006, -10.19, -29.61, -83.23, 26.71, 0.35, -99.4]","[203.119221185251, -90.15117899277575, 140.0, 3.1807788147490044, -11.048821007224248, 9.400000000000006, -10.19, -29.61, -83.23, 26.71, 0.35, -99.58]"
"[206.2452043025981, 105.61577046646578, 140.0, -0.9452043025980856, -1.1157704664657757, 12.199999999999989, 42.89, -29.61, -80.41, 22.23, 0.26, -47.19]","[206.2499989414217, 91.80995970528865, 140.0, 3.0500010585783173, 3.7900402947113463, 11.0, 38.23, -29.61, -81.21, 23.55, 0.35, -54.31]","[206.2547935802453, 78.0041489441115, 140.0, 14.845206419754703, -13.904148944111512, 11.0, 30.14, -29.61, -81.21, 23.55, 0.35, -61.87]","[206.2595882190689, 64.19833818293438, 140.0, 22.040411780931123, -29.29833818293438, 9.5, 22.58, -30.84, -81.21, 26.1, 0.61, -69.69]","[206.26438285789249, 50.39252742175725, 140.0, 26.235617142107515, -44.592527421757254, 9.0, 15.29, -31.11, -81.21, 26.36, 0.61, -77.16]","[206.26917749671608, 36.58671666058012, 140.0, 25.03082250328393, -60.98671666058012, 9.0, 7.91, -31.11, -81.21, 26.36, 0.61, -84.55]","[206.27397213553968, 22.78090589940298, 140.0, 19.826027864460315, -76.98090589940298, 9.0, 0.35, -31.11, -81.21, 26.36, 0.61, -92.02]","[206.27876677436328, 8.975095138225853, 140.0, 10.921233225636712, -92.17509513822586, 9.0, -6.76, -31.11, -81.21, 26.36, 0.61, -97.64]","[206.2835614131869, -4.830715622951274, 140.0, 4.916438586813086, -92.46928437704872, 9.0, -8.87, -31.11, -81.21, 26.36, 0.61, -97.55]","[206.2883560520105, -18.636526384128402, 140.0, 4.611643947989506, -78.2634736158716, 8.0, -8.96, -31.11, -82.08, 27.5, 0.61, -98.43]","[206.2931506908341, -32.44233714530553, 140.0, 4.506849309165915, -64.75766285469447, 7.900000000000006, -9.05, -31.11, -82.17, 27.59, 0.61, -98.52]","[206.2979453296577, -46.24814790648266, 140.0, 4.502054670342318, -50.951852093517346, 7.900000000000006, -9.05, -31.11, -82.17, 27.59, 0.61, -98.52]","[206.3027399684813, -60.05395866765981, 140.0, 4.497260031518721, -37.14604133234019, 7.900000000000006, -9.05, -31.11, -82.17, 27.59, 0.61, -98.52]","[206.3075346073049, -73.85976942883694, 140.0, 4.492465392695124, -23.34023057116306, 7.900000000000006, -9.05, -31.11, -82.17, 27.59, 0.61, -98.7]","[206.31232924612848, -87.66558019001407, 140.0, 4.487670753871527, -9.534419809985934, 7.900000000000006, -9.05, -31.11, -82.17, 27.59, 0.61, -98.78]"
"[193.87869816126127, 97.11739629679279, 140.0, -2.878698161261269, 2.082603703207212, 9.0, 44.38, -23.29, -92.19, 27.59, 0.35, -46.66]","[194.8853495362186, 83.48493992714226, 140.0, 5.114650463781402, 6.215060072857739, 6.599999999999994, 39.02, -25.4, -92.02, 31.55, 0.87, -53.52]","[195.89200091117593, 69.85248355749175, 140.0, 16.107999088824073, -4.352483557491752, 5.800000000000011, 31.72, -27.07, -90.35, 32.08, 0.87, -60.55]","[196.89865228613326, 56.220027187841225, 140.0, 24.70134771386674, -16.420027187841228, 6.0, 24.6, -28.56, -88.5, 32.08, 0.87, -67.5]","[197.90530366109058, 42.587570818190706, 140.0, 29.894696338909426, -29.487570818190704, 5.900000000000006, 17.4, -29.97, -86.66, 32.08, 0.87, -74.53]","[198.9119550360479, 28.955114448540186, 140.0, 31.788044963952075, -43.455114448540186, 5.300000000000011, 10.45, -31.55, -84.63, 32.08, 0.87, -81.47]","[199.91860641100524, 15.32265807888966, 140.0, 30.18139358899475, -58.32265807888966, 5.099999999999994, 2.9, -33.04, -82.7, 32.08, 0.96, -89.12]","[200.92525778596257, 1.6902017092391475, 140.0, 22.474742214037434, -75.99020170923914, 6.400000000000006, -5.09, -33.04, -81.29, 30.49, 0.96, -96.67]","[201.93190916091993, -11.942254660411379, 140.0, 11.968090839080077, -88.65774533958862, 7.199999999999989, -10.37, -33.57, -79.89, 29.26, 0.96, -99.31]","[202.93856053587726, -25.57471103006189, 140.0, 10.461439464122748, -77.12528896993811, 7.400000000000006, -10.37, -33.57, -79.71, 29.0, 0.96, -99.05]","[203.9452119108346, -39.20716739971242, 140.0, 9.354788089165424, -63.492832600287585, 7.199999999999989, -10.37, -33.57, -79.71, 28.91, 0.96, -99.31]","[204.95186328579192, -52.839623769362916, 140.0, 8.348136714208096, -49.86037623063709, 7.099999999999994, -10.37, -33.57, -79.71, 28.74, 0.96, -99.49]","[205.95851466074924, -66.47208013901347, 140.0, 7.441485339250761, -36.22791986098653, 7.400000000000006, -10.37, -33.57, -78.66, 27.07, 0.87, -99.66]","[206.96516603570657, -80.104536508664, 140.0, 6.434833964293432, -22.695463491336, 7.599999999999994, -10.37, -33.57, -78.66, 26.98, 0.79, -99.84]","[207.9718174106639, -93.7369928783145, 140.0, 5.428182589336103, -9.063007121685501, 7.599999999999994, -10.37, -33.57, -78.66, 26.98, 0.79, -100.01]"
"[191.45956382490647, 93.02634975913817, 140.0, -0.45956382490646774, 2.673650240861832, 8.199999999999989, 43.85, -22.58, -95.18, 31.55, 0.08, -46.93]","[191.59902862051726, 80.78474680709797, 140.0, 5.800971379482746, 4.215253192902026, 7.599999999999994, 38.4, -22.85, -95.18, 32.08, 0.87, -54.49]","[191.73849341612805, 68.54314385505778, 140.0, 15.461506583871937, -11.243143855057781, 7.599999999999994, 30.23, -22.85, -95.18, 32.08, 0.87, -62.05]","[191.87795821173884, 56.301540903017575, 140.0, 21.22204178826115, -27.701540903017573, 7.599999999999994, 22.5, -22.85, -95.18, 32.08, 0.87, -69.69]","[192.01742300734963, 44.059937950977385, 140.0, 22.982576992650365, -44.059937950977385, 7.0, 14.85, -23.02, -95.18, 32.08, 0.87, -77.43]","[192.15688780296043, 31.81833499893719, 140.0, 21.143112197039585, -60.31833499893719, 7.199999999999989, 7.29, -23.02, -95.09, 32.08, 0.87, -85.16]","[192.29635259857122, 19.57673204689698, 140.0, 15.203647401428782, -76.47673204689698, 7.199999999999989, -0.61, -23.02, -95.09, 32.08, 0.87, -92.72]","[192.435817394182, 7.335129094856782, 140.0, 6.6641826058179845, -88.93512909485678, 7.199999999999989, -6.06, -23.02, -95.09, 32.08, 0.87, -95.53]","[192.57528218979277, -4.9064738571834, 140.0, 5.224717810207238, -79.7935261428166, 7.199999999999989, -6.24, -23.02, -95.09, 32.08, 0.87, -95.62]","[192.71474698540356, -17.148076809223596, 140.0, 5.0852530145964465, -67.5519231907764, 7.199999999999989, -6.24, -23.02, -95.09, 32.08, 0.87, -95.8]","[192.85421178101436, -29.389679761263793, 140.0, 4.945788218985655, -55.31032023873621, 7.199999999999989, -6.24, -23.02, -95.09, 32.08, 0.87, -95.88]","[192.99367657662515, -41.631282713304, 140.0, 4.806323423374863, -43.068717286696, 7.199999999999989, -6.24, -23.02, -95.09, 32.08, 0.87, -96.15]","[193.13314137223594, -53.872885665344214, 140.0, 4.666858627764071, -30.82711433465579, 7.199999999999989, -6.24, -23.02, -95.09, 32.08, 0.87, -96.32]","[193.27260616784673, -66.1144886173844, 140.0, 4.52739383215328, -18.585511382615607, 7.199999999999989, -6.59, -23.02, -95.09, 32.08, 0.87, -96.5]","[193.41207096345752, -78.3560915694246, 140.0, 2.887929036542488, -10.143908430575394, 5.599999999999994, -7.38, -23.55, -95.0, 32.08, 0.96, -97.55]"
