x_target,y_target,z_target,x_error,y_error,z_error,j1,j2,j3,j4,j5,j6
200.0,-41.176470588235304,140.0,19.099999999999994,-12.023529411764699,6.300000000000011,0.61,-28.3,-87.18,29.09,1.4,-91.23
200.0,-52.94117647058823,140.0,15.400000000000006,-13.558823529411768,6.300000000000011,-3.07,-28.3,-87.18,29.09,1.4,-94.74
200.0,-64.70588235294116,140.0,10.699999999999989,-15.594117647058837,6.300000000000011,-6.5,-28.3,-87.18,29.09,1.4,-97.03
200.0,-76.47058823529412,140.0,6.199999999999989,-14.729411764705887,6.300000000000011,-8.7,-28.3,-87.18,29.09,1.4,-97.03
200.0,-88.23529411764704,140.0,4.099999999999994,-7.664705882352962,6.300000000000011,-9.22,-28.3,-87.18,29.09,1.4,-97.11
200.0,100.0,140.0,0.5999999999999943,-1.0999999999999943,8.0,42.62,-26.98,-87.27,26.89,0.43,-47.19
200.0,88.23529411764706,140.0,0.6999999999999886,10.664705882352948,8.0,41.3,-26.98,-87.27,26.89,0.61,-51.41
200.0,76.47058823529412,140.0,5.099999999999994,12.529411764705884,8.0,37.88,-27.07,-87.27,26.89,0.96,-54.58
200.0,64.70588235294117,140.0,10.400000000000006,10.89411764705882,7.699999999999989,34.1,-27.07,-87.27,26.89,0.96,-58.27
200.0,52.94117647058824,140.0,15.0,8.258823529411764,7.699999999999989,30.32,-27.07,-87.27,26.89,0.96,-61.87
200.0,41.17647058823529,140.0,18.5,6.4235294117647115,7.699999999999989,26.71,-27.07,-87.27,26.89,0.96,-65.47
200.0,29.411764705882348,140.0,21.0,4.388235294117649,7.699999999999989,23.11,-27.07,-87.27,26.89,0.96,-69.08
200.0,17.64705882352942,140.0,22.80000000000001,1.8529411764705799,7.699999999999989,19.51,-27.07,-87.27,26.89,0.96,-72.77
200.0,5.882352941176478,140.0,23.599999999999994,-1.7823529411764785,7.699999999999989,15.2,-27.07,-87.27,26.89,0.96,-76.99
200.0,-5.882352941176478,140.0,23.30000000000001,-5.017647058823522,7.699999999999989,11.68,-27.5,-87.18,27.42,1.05,-80.77
200.0,-17.64705882352942,140.0,23.900000000000006,-7.652941176470581,7.199999999999989,7.91,-28.21,-87.18,29.17,1.05,-84.63
200.0,-29.411764705882348,140.0,22.30000000000001,-9.188235294117653,6.699999999999989,4.39,-28.21,-87.18,29.17,1.05,-88.15
200.0,-41.176470588235304,140.0,19.30000000000001,-11.623529411764693,6.699999999999989,0.79,-28.21,-87.18,29.17,1.05,-91.4
200.0,-52.94117647058823,140.0,15.699999999999989,-13.258823529411771,6.699999999999989,-2.81,-28.21,-87.18,29.17,1.05,-95.09
200.0,-64.70588235294116,140.0,11.099999999999994,-14.894117647058835,6.699999999999989,-6.24,-28.21,-87.18,29.17,1.05,-97.03
200.0,-76.47058823529412,140.0,6.199999999999989,-14.92941176470589,6.699999999999989,-8.61,-28.21,-87.18,29.17,1.05,-97.03
200.0,-88.23529411764704,140.0,4.400000000000006,-7.264705882352956,6.699999999999989,-8.96,-28.21,-87.18,29.17,1.05,-97.2
200.0,100.0,140.0,0.0,1.4000000000000057,8.0,43.24,-27.24,-87.27,27.59,0.35,-47.28
200.0,88.23529411764706,140.0,1.5,10.164705882352948,8.0,40.69,-27.24,-87.27,27.59,0.61,-51.67
200.0,76.47058823529412,140.0,7.199999999999989,9.129411764705878,8.0,36.47,-27.24,-87.27,27.59,1.14,-55.72
200.0,64.70588235294117,140.0,13.0,4.89411764705882,8.0,31.99,-27.24,-87.27,27.59,1.23,-59.85
200.0,52.94117647058824,140.0,17.80000000000001,-0.2411764705882362,8.0,27.68,-27.24,-87.27,27.59,1.23,-64.07
200.0,41.17647058823529,140.0,21.099999999999994,-4.5764705882352885,8.0,23.46,-27.24,-87.27,27.59,1.23,-68.29
200.0,29.411764705882348,140.0,23.19999999999999,-9.211764705882349,8.0,19.24,-27.24,-87.27,27.59,1.23,-72.5
200.0,17.64705882352942,140.0,24.099999999999994,-13.54705882352942,7.699999999999989,15.11,-27.68,-87.18,27.68,1.49,-76.72
200.0,5.882352941176478,140.0,24.599999999999994,-17.082352941176477,7.099999999999994,11.16,-28.03,-87.18,28.82,1.49,-80.94
200.0,-5.882352941176478,140.0,23.5,-21.417647058823523,6.900000000000006,6.85,-28.03,-87.18,28.82,1.49,-84.99
200.0,-17.64705882352942,140.0,20.80000000000001,-26.75294117647058,6.900000000000006,2.46,-28.03,-87.18,28.82,1.49,-89.29
200.0,-29.411764705882348,140.0,17.099999999999994,-30.38823529411765,6.900000000000006,-1.23,-28.03,-87.18,28.82,1.49,-92.46
200.0,-41.176470588235304,140.0,12.800000000000011,-32.5235294117647,6.900000000000006,-4.83,-28.03,-87.18,28.82,1.49,-95.97
200.0,-52.94117647058823,140.0,7.599999999999994,-34.25882352941177,6.900000000000006,-8.26,-28.03,-87.18,28.82,1.49,-96.94
200.0,-64.70588235294116,140.0,4.0,-30.79411764705884,6.900000000000006,-9.4,-28.03,-87.18,28.82,1.49,-97.03
200.0,-76.47058823529412,140.0,3.5,-19.92941176470589,6.900000000000006,-9.22,-28.03,-87.18,28.82,1.31,-97.11
200.0,-88.23529411764704,140.0,3.6999999999999886,-7.964705882352959,6.900000000000006,-9.22,-28.03,-87.18,28.82,1.23,-97.29
200.0,100.0,140.0,0.5,0.7000000000000028,8.099999999999994,43.06,-27.24,-87.27,27.68,0.08,-47.28
200.0,88.23529411764706,140.0,1.3000000000000114,10.964705882352945,8.099999999999994,41.39,-27.24,-87.27,27.68,0.61,-51.15
200.0,76.47058823529412,140.0,5.599999999999994,12.92941176470589,8.099999999999994,37.88,-27.24,-87.27,27.68,1.05,-54.22
200.0,64.70588235294117,140.0,11.0,10.994117647058829,8.099999999999994,34.1,-27.24,-87.27,27.68,1.05,-57.91
200.0,52.94117647058824,140.0,15.5,8.658823529411762,8.099999999999994,30.32,-27.24,-87.27,27.77,1.05,-61.52
200.0,41.17647058823529,140.0,19.099999999999994,6.4235294117647115,8.099999999999994,26.71,-27.24,-87.27,27.77,1.05,-65.12
200.0,29.411764705882348,140.0,21.599999999999994,4.6882352941176535,8.099999999999994,23.2,-27.24,-87.27,27.68,1.05,-68.64
200.0,17.64705882352942,140.0,23.30000000000001,2.2529411764705785,8.199999999999989,19.51,-27.24,-87.27,27.68,1.14,-72.33
200.0,5.882352941176478,140.0,24.099999999999994,0.21764705882352153,8.199999999999989,15.99,-27.24,-87.27,27.77,1.14,-75.84
200.0,-5.882352941176478,140.0,24.0,-2.0176470588235222,8.099999999999994,12.3,-27.24,-87.27,27.77,1.14,-79.54
200.0,-17.64705882352942,140.0,23.099999999999994,-4.652941176470581,8.199999999999989,8.7,-27.24,-87.27,27.77,1.14,-83.05
200.0,-29.411764705882348,140.0,21.30000000000001,-6.888235294117649,8.199999999999989,5.09,-27.24,-87.27,27.77,1.14,-86.74
200.0,-41.176470588235304,140.0,18.5,-8.923529411764697,8.099999999999994,1.58,-27.24,-87.27,27.77,1.14,-90.17
200.0,-52.94117647058823,140.0,15.099999999999994,-10.458823529411767,8.199999999999989,-2.02,-27.33,-87.27,27.77,1.14,-93.6
200.0,-64.70588235294116,140.0,10.800000000000011,-12.394117647058835,6.800000000000011,-5.62,-28.03,-87.18,28.65,1.31,-96.85
200.0,-76.47058823529412,140.0,7.099999999999994,-12.529411764705884,6.900000000000006,-8.52,-28.12,-87.18,29.17,1.31,-97.03
200.0,-88.23529411764704,140.0,3.8000000000000114,-8.36470588235295,7.099999999999994,-9.49,-28.12,-87.18,29.17,1.31,-97.11
200.0,100.0,140.0,0.8000000000000114,-0.09999999999999432,8.0,42.8,-27.24,-87.27,27.59,0.26,-47.19
200.0,88.23529411764706,140.0,1.1999999999999886,10.964705882352945,8.0,41.39,-27.24,-87.27,27.68,0.52,-51.32
200.0,76.47058823529412,140.0,5.5,12.92941176470589,8.0,37.88,-27.24,-87.27,27.59,1.14,-54.31
200.0,64.70588235294117,140.0,11.0,10.694117647058832,8.0,33.92,-27.24,-87.27,27.68,1.14,-58.09
200.0,52.94117647058824,140.0,15.5,8.358823529411758,8.0,30.14,-27.24,-87.27,27.59,1.14,-61.69
200.0,41.17647058823529,140.0,19.0,6.123529411764707,8.0,26.54,-27.24,-87.27,27.68,1.14,-65.3
200.0,29.411764705882348,140.0,21.599999999999994,4.088235294117652,8.099999999999994,22.85,-27.24,-87.27,27.59,1.14,-68.9
200.0,17.64705882352942,140.0,23.30000000000001,1.4529411764705813,8.0,19.24,-27.24,-87.27,27.59,1.14,-72.59
200.0,5.882352941176478,140.0,24.099999999999994,-0.8823529411764781,8.0,15.46,-27.33,-87.27,27.68,1.14,-76.37
200.0,-5.882352941176478,140.0,24.599999999999994,-5.517647058823522,6.900000000000006,11.51,-28.12,-87.18,29.09,1.31,-80.68
200.0,-17.64705882352942,140.0,24.099999999999994,-7.052941176470579,6.900000000000006,7.99,-28.12,-87.18,29.17,1.31,-84.28
200.0,-29.411764705882348,140.0,22.19999999999999,-8.98823529411765,7.099999999999994,4.39,-28.12,-87.18,29.17,1.31,-87.8
200.0,-41.176470588235304,140.0,19.30000000000001,-11.423529411764697,7.099999999999994,0.7,-28.12,-87.18,29.17,1.31,-91.31
200.0,-52.94117647058823,140.0,15.400000000000006,-13.658823529411762,7.099999999999994,-2.98,-28.12,-87.18,29.17,1.31,-94.83
200.0,-64.70588235294116,140.0,10.800000000000011,-15.29411764705884,7.099999999999994,-6.5,-28.12,-87.18,29.17,1.31,-97.03
200.0,-76.47058823529412,140.0,6.099999999999994,-15.029411764705884,7.099999999999994,-8.87,-28.12,-87.18,29.17,1.31,-97.03
200.0,-88.23529411764704,140.0,3.5999999999999943,-8.664705882352962,7.099999999999994,-9.4,-28.12,-87.18,29.17,1.31,-97.11
200.0,100.0,140.0,-0.09999999999999432,-1.0,9.099999999999994,42.8,-26.45,-87.09,25.83,0.26,-47.28
200.0,88.23529411764706,140.0,0.8000000000000114,8.964705882352945,8.699999999999989,40.6,-27.07,-87.09,26.63,0.96,-52.03
200.0,76.47058823529412,140.0,7.900000000000006,9.329411764705881,7.800000000000011,36.38,-28.03,-87.09,28.74,1.4,-55.98
200.0,64.70588235294117,140.0,14.199999999999989,5.494117647058829,7.300000000000011,31.99,-28.03,-87.09,28.91,1.4,-60.11
200.0,52.94117647058824,140.0,18.900000000000006,0.6588235294117624,7.300000000000011,27.77,-28.03,-87.09,28.91,1.4,-64.42
200.0,41.17647058823529,140.0,22.30000000000001,-3.876470588235293,7.300000000000011,23.55,-28.03,-87.09,28.91,1.4,-68.55
200.0,29.411764705882348,140.0,24.400000000000006,-8.211764705882349,7.300000000000011,19.33,-28.03,-87.09,28.91,1.4,-72.86
200.0,17.64705882352942,140.0,25.400000000000006,-12.64705882352942,7.300000000000011,15.2,-28.03,-87.09,28.91,1.4,-76.99
200.0,5.882352941176478,140.0,25.099999999999994,-17.382352941176478,7.300000000000011,10.98,-28.03,-87.09,28.91,1.4,-81.29
200.0,-5.882352941176478,140.0,23.80000000000001,-21.117647058823522,7.300000000000011,6.85,-28.03,-87.09,28.91,1.4,-85.07
200.0,-17.64705882352942,140.0,21.0,-26.75294117647058,7.300000000000011,2.46,-28.03,-87.09,28.91,1.4,-89.38
200.0,-29.411764705882348,140.0,16.80000000000001,-32.18823529411765,7.300000000000011,-1.93,-28.03,-87.09,28.91,1.4,-93.42
200.0,-41.176470588235304,140.0,11.699999999999989,-36.2235294117647,7.300000000000011,-6.06,-28.03,-87.09,28.91,1.4,-96.94
200.0,-52.94117647058823,140.0,6.199999999999989,-38.15882352941176,7.300000000000011,-9.05,-28.03,-87.09,28.91,1.4,-97.03
200.0,-64.70588235294116,140.0,3.0999999999999943,-32.99411764705884,7.300000000000011,-9.49,-28.03,-87.09,28.91,1.4,-97.11
200.0,-76.47058823529412,140.0,3.5999999999999943,-20.529411764705884,7.5,-9.4,-28.03,-87.01,28.91,1.05,-97.29
200.0,-88.23529411764704,140.0,3.5999999999999943,-8.86470588235295,7.5,-9.4,-28.03,-87.01,28.91,1.05,-97.38
200.0,100.0,140.0,1.0,-0.5999999999999943,8.699999999999989,42.71,-27.07,-87.09,27.24,0.08,-47.28
200.0,88.23529411764706,140.0,2.0,9.264705882352942,8.699999999999989,40.6,-27.07,-87.09,27.24,0.7,-52.11
200.0,76.47058823529412,140.0,7.400000000000006,8.42941176470589,8.699999999999989,36.29,-27.07,-87.09,27.24,0.96,-55.98
200.0,64.70588235294117,140.0,13.300000000000011,4.094117647058823,8.699999999999989,31.81,-27.24,-87.09,27.24,0.96,-60.2
200.0,52.94117647058824,140.0,18.400000000000006,-0.34117647058823763,7.5,27.68,-27.68,-87.09,28.38,1.23,-64.51
200.0,41.17647058823529,140.0,21.900000000000006,-4.17647058823529,7.900000000000006,23.46,-27.68,-87.09,28.38,1.23,-68.64
200.0,29.411764705882348,140.0,24.099999999999994,-8.811764705882347,7.900000000000006,19.24,-27.68,-87.09,28.38,1.23,-72.94
200.0,17.64705882352942,140.0,25.0,-13.64705882352942,7.900000000000006,15.02,-27.68,-87.09,28.38,1.23,-77.08
200.0,5.882352941176478,140.0,24.69999999999999,-18.282352941176477,7.900000000000006,10.81,-27.68,-87.09,28.38,1.23,-81.47
200.0,-5.882352941176478,140.0,23.099999999999994,-23.01764705882352,7.900000000000006,6.67,-27.68,-87.09,28.38,1.23,-85.6
200.0,-17.64705882352942,140.0,20.5,-27.25294117647058,7.900000000000006,2.37,-27.68,-87.09,28.38,1.23,-89.91
200.0,-29.411764705882348,140.0,16.80000000000001,-30.588235294117652,7.900000000000006,-1.49,-27.68,-87.09,28.38,1.23,-93.6
200.0,-41.176470588235304,140.0,11.800000000000011,-34.62352941176469,7.900000000000006,-5.71,-27.68,-87.09,28.38,1.23,-96.94
200.0,-52.94117647058823,140.0,5.900000000000006,-37.65882352941176,7.900000000000006,-8.87,-27.68,-87.09,28.38,1.23,-97.03
200.0,-64.70588235294116,140.0,3.0999999999999943,-32.194117647058846,7.900000000000006,-9.4,-27.68,-87.09,28.38,1.23,-97.11
200.0,-76.47058823529412,140.0,3.4000000000000057,-20.029411764705884,8.199999999999989,-9.22,-27.68,-87.01,28.38,0.96,-97.2
200.0,-88.23529411764704,140.0,3.4000000000000057,-8.264705882352956,8.199999999999989,-9.22,-27.68,-87.01,28.38,0.96,-97.38
200.0,100.0,140.0,-0.19999999999998863,-0.20000000000000284,9.199999999999989,42.97,-26.54,-87.09,26.19,0.26,-47.28
200.0,88.23529411764706,140.0,0.4000000000000057,10.364705882352936,9.199999999999989,41.13,-26.54,-87.09,26.19,0.61,-51.32
200.0,76.47058823529412,140.0,5.800000000000011,9.92941176470589,9.199999999999989,36.82,-26.54,-87.09,26.19,0.79,-55.19
200.0,64.70588235294117,140.0,11.599999999999994,6.294117647058826,9.199999999999989,33.04,-26.63,-87.09,26.19,0.79,-58.79
200.0,52.94117647058824,140.0,16.30000000000001,4.358823529411758,8.099999999999994,29.35,-27.5,-87.09,28.21,1.14,-62.49
200.0,41.17647058823529,140.0,20.599999999999994,3.623529411764707,8.099999999999994,25.83,-27.68,-87.09,28.56,1.14,-66.0
200.0,29.411764705882348,140.0,23.0,1.7882352941176514,8.099999999999994,22.23,-27.68,-87.09,28.56,1.14,-69.6
200.0,17.64705882352942,140.0,24.5,-0.8470588235294194,8.099999999999994,18.54,-27.68,-87.09,28.56,1.14,-73.3
200.0,5.882352941176478,140.0,25.099999999999994,-3.282352941176478,8.099999999999994,14.94,-27.68,-87.09,28.56,1.14,-76.72
200.0,-5.882352941176478,140.0,24.80000000000001,-5.617647058823522,8.099999999999994,11.33,-27.68,-87.09,28.56,1.14,-80.41
200.0,-17.64705882352942,140.0,23.69999999999999,-7.552941176470579,8.099999999999994,7.91,-27.68,-87.09,28.56,1.14,-84.02
200.0,-29.411764705882348,140.0,21.5,-10.88823529411765,8.099999999999994,3.95,-27.68,-87.09,28.56,1.14,-87.8
200.0,-41.176470588235304,140.0,18.400000000000006,-13.223529411764694,8.099999999999994,0.26,-27.68,-87.09,28.56,1.14,-91.14
200.0,-52.94117647058823,140.0,14.599999999999994,-15.158823529411762,8.099999999999994,-3.33,-27.68,-87.09,28.56,1.14,-94.83
200.0,-64.70588235294116,140.0,9.800000000000011,-16.994117647058843,8.099999999999994,-6.76,-27.68,-87.09,28.56,1.14,-96.94
200.0,-76.47058823529412,140.0,5.400000000000006,-15.729411764705887,8.099999999999994,-9.14,-27.68,-87.09,28.56,1.14,-97.03
200.0,-88.23529411764704,140.0,3.0,-9.064705882352953,8.099999999999994,-9.58,-27.68,-87.09,28.56,1.14,-97.11
200.0,100.0,140.0,0.8000000000000114,0.29999999999999716,9.0,42.89,-27.24,-87.01,27.68,0.35,-47.28
200.0,88.23529411764706,140.0,1.5999999999999943,10.964705882352945,8.800000000000011,41.3,-27.24,-87.01,27.68,0.52,-51.24
200.0,76.47058823529412,140.0,6.0,13.129411764705878,8.199999999999989,37.88,-27.42,-87.01,27.68,1.14,-54.22
200.0,64.70588235294117,140.0,11.300000000000011,11.294117647058826,8.199999999999989,34.01,-27.42,-87.01,27.68,1.14,-57.91
200.0,52.94117647058824,140.0,15.900000000000006,8.95882352941176,8.199999999999989,30.41,-27.42,-87.01,27.68,1.14,-61.52
200.0,41.17647058823529,140.0,19.5,6.82352941176471,8.400000000000006,26.63,-27.42,-86.92,27.68,1.14,-65.21
200.0,29.411764705882348,140.0,22.099999999999994,4.6882352941176535,8.400000000000006,22.58,-27.42,-86.92,27.68,1.14,-69.08
200.0,17.64705882352942,140.0,24.0,-0.3470588235294194,8.400000000000006,18.72,-27.42,-86.92,27.68,1.14,-73.12
200.0,5.882352941176478,140.0,24.69999999999999,-2.682352941176478,8.400000000000006,15.2,-27.42,-86.92,27.68,1.23,-76.64
200.0,-5.882352941176478,140.0,24.400000000000006,-4.917647058823523,8.5,11.6,-27.42,-86.92,27.68,1.23,-80.24
200.0,-17.64705882352942,140.0,23.30000000000001,-6.85294117647058,8.5,7.99,-27.42,-86.92,27.68,1.23,-83.93
200.0,-29.411764705882348,140.0,21.30000000000001,-9.088235294117652,8.5,4.39,-27.42,-86.92,27.68,1.23,-87.45
200.0,-41.176470588235304,140.0,18.400000000000006,-11.523529411764699,8.5,0.7,-27.59,-86.92,27.68,1.23,-91.05
200.0,-52.94117647058823,140.0,14.900000000000006,-13.358823529411765,7.800000000000011,-3.07,-27.68,-86.92,28.03,1.23,-94.57
200.0,-64.70588235294116,140.0,9.599999999999994,-17.29411764705884,8.099999999999994,-7.2,-27.68,-86.92,28.12,1.23,-96.94
200.0,-76.47058823529412,140.0,4.400000000000006,-17.62941176470588,8.099999999999994,-9.4,-27.68,-86.92,28.12,1.23,-97.03
200.0,-88.23529411764704,140.0,2.8000000000000114,-9.264705882352956,8.099999999999994,-9.4,-27.68,-86.92,28.12,1.05,-97.11
200.0,100.0,140.0,1.0999999999999943,-0.5,8.900000000000006,42.71,-27.07,-87.09,27.42,0.08,-47.28
200.0,88.23529411764706,140.0,1.5,10.56470588235294,8.900000000000006,41.48,-27.24,-87.09,27.42,0.26,-50.97
200.0,76.47058823529412,140.0,5.5,13.42941176470589,8.400000000000006,37.96,-27.24,-87.09,27.5,1.23,-54.4
200.0,64.70588235294117,140.0,10.800000000000011,11.794117647058826,8.400000000000006,34.27,-27.24,-87.09,27.42,1.23,-58.09
200.0,52.94117647058824,140.0,15.300000000000011,9.45882352941176,8.199999999999989,30.49,-27.24,-87.09,27.5,1.23,-61.69
200.0,41.17647058823529,140.0,18.900000000000006,7.32352941176471,8.199999999999989,26.89,-27.24,-87.09,27.42,1.23,-65.3
200.0,29.411764705882348,140.0,21.5,5.1882352941176535,7.900000000000006,23.29,-27.5,-87.09,27.5,1.31,-68.9
200.0,17.64705882352942,140.0,23.80000000000001,3.2529411764705785,8.199999999999989,19.77,-27.5,-87.01,27.94,1.31,-72.59
200.0,5.882352941176478,140.0,24.599999999999994,1.2176470588235215,8.199999999999989,16.17,-27.5,-87.01,27.94,1.31,-76.11
200.0,-5.882352941176478,140.0,24.599999999999994,-1.0176470588235222,8.199999999999989,12.56,-27.5,-87.01,27.94,1.31,-79.8
200.0,-17.64705882352942,140.0,23.80000000000001,-3.052941176470579,8.199999999999989,8.96,-27.5,-87.01,27.94,1.31,-83.32
200.0,-29.411764705882348,140.0,22.0,-5.288235294117655,8.199999999999989,5.36,-27.5,-87.01,27.94,1.31,-87.01
200.0,-41.176470588235304,140.0,19.400000000000006,-7.423529411764697,8.199999999999989,1.75,-27.5,-87.01,27.94,1.31,-90.52
200.0,-52.94117647058823,140.0,15.900000000000006,-9.358823529411765,8.199999999999989,-2.1,-27.5,-87.01,27.94,1.31,-94.21
200.0,-64.70588235294116,140.0,10.300000000000011,-14.594117647058837,7.199999999999989,-6.15,-27.94,-87.01,28.12,1.4,-97.03
200.0,-76.47058823529412,140.0,6.599999999999994,-13.42941176470589,7.400000000000006,-8.52,-27.94,-87.01,28.65,1.4,-97.03
200.0,-88.23529411764704,140.0,3.9000000000000057,-7.564705882352953,7.5,-9.05,-27.94,-87.01,28.65,1.4,-97.11
200.0,100.0,140.0,-0.6999999999999886,1.0999999999999943,9.5,43.33,-26.54,-87.09,26.36,0.26,-47.28
200.0,88.23529411764706,140.0,1.0,9.364705882352936,9.5,40.6,-26.54,-87.09,26.36,0.7,-51.5
200.0,76.47058823529412,140.0,7.099999999999994,7.129411764705878,9.5,36.12,-26.54,-87.09,26.36,0.79,-55.81
200.0,64.70588235294117,140.0,12.900000000000006,2.794117647058826,9.5,31.64,-26.54,-87.09,26.36,0.79,-59.94
200.0,52.94117647058824,140.0,17.599999999999994,-2.5411764705882405,9.099999999999994,27.24,-27.15,-87.09,27.07,0.96,-64.42
200.0,41.17647058823529,140.0,22.099999999999994,-5.5764705882352885,8.199999999999989,23.2,-27.68,-87.09,28.56,1.23,-68.46
200.0,29.411764705882348,140.0,24.30000000000001,-9.811764705882347,8.099999999999994,18.89,-27.68,-87.09,28.56,1.23,-72.77
200.0,17.64705882352942,140.0,25.099999999999994,-14.94705882352942,8.099999999999994,14.67,-27.68,-87.09,28.56,1.23,-76.81
200.0,5.882352941176478,140.0,24.69999999999999,-19.68235294117648,8.099999999999994,10.54,-27.68,-87.09,28.56,1.23,-81.03
200.0,-5.882352941176478,140.0,23.099999999999994,-24.117647058823522,8.099999999999994,6.32,-27.68,-87.09,28.56,1.23,-85.16
200.0,-17.64705882352942,140.0,20.30000000000001,-28.652941176470577,8.099999999999994,2.1,-27.68,-87.09,28.56,1.23,-89.38
200.0,-29.411764705882348,140.0,16.30000000000001,-32.98823529411765,8.099999999999994,-2.19,-27.68,-87.09,28.56,1.23,-93.33
200.0,-41.176470588235304,140.0,11.0,-37.62352941176469,8.400000000000006,-6.15,-27.68,-87.01,28.56,1.23,-96.76
200.0,-52.94117647058823,140.0,5.900000000000006,-38.358823529411765,8.400000000000006,-9.05,-27.68,-87.01,28.56,1.23,-96.94
200.0,-64.70588235294116,140.0,3.0,-32.79411764705884,8.400000000000006,-9.49,-27.68,-87.01,28.56,1.23,-97.03
200.0,-76.47058823529412,140.0,3.5999999999999943,-20.12941176470588,8.400000000000006,-9.22,-27.68,-87.01,28.56,0.87,-97.2
200.0,-88.23529411764704,140.0,3.5999999999999943,-8.36470588235295,8.400000000000006,-9.22,-27.68,-87.01,28.56,0.87,-97.29
200.0,100.0,140.0,1.3000000000000114,-0.7000000000000028,8.800000000000011,42.62,-27.15,-87.09,27.59,0.17,-47.28
200.0,88.23529411764706,140.0,1.8000000000000114,10.364705882352936,8.800000000000011,41.04,-27.15,-87.09,27.59,0.52,-51.94
200.0,76.47058823529412,140.0,6.800000000000011,10.529411764705884,8.5,36.91,-27.24,-87.09,27.59,1.14,-55.89
200.0,64.70588235294117,140.0,12.800000000000011,6.39411764705882,8.5,32.34,-27.24,-87.09,27.59,1.23,-60.02
200.0,52.94117647058824,140.0,17.69999999999999,1.2588235294117638,8.5,28.03,-27.24,-87.09,27.59,1.23,-64.42
200.0,41.17647058823529,140.0,21.099999999999994,-3.17647058823529,8.5,23.81,-27.24,-87.09,27.59,1.23,-68.55
200.0,29.411764705882348,140.0,23.30000000000001,-7.711764705882349,8.5,19.59,-27.24,-87.09,27.59,1.23,-72.77
200.0,17.64705882352942,140.0,24.30000000000001,-12.44705882352942,8.5,15.46,-27.24,-87.09,27.59,1.23,-76.99
200.0,5.882352941176478,140.0,24.099999999999994,-16.782352941176477,8.5,11.25,-27.24,-87.09,27.59,1.23,-81.29
200.0,-5.882352941176478,140.0,22.69999999999999,-21.117647058823522,8.5,7.11,-27.24,-87.09,27.59,1.23,-85.42
200.0,-17.64705882352942,140.0,20.0,-25.95294117647058,8.5,3.07,-27.24,-87.09,27.59,1.23,-89.47
200.0,-29.411764705882348,140.0,16.599999999999994,-28.98823529411765,8.5,-1.05,-27.24,-87.09,27.59,1.23,-93.42
200.0,-41.176470588235304,140.0,11.599999999999994,-33.323529411764696,8.5,-5.27,-27.24,-87.09,27.59,1.23,-96.94
200.0,-52.94117647058823,140.0,6.099999999999994,-35.65882352941176,8.5,-8.52,-27.68,-87.01,27.59,1.31,-97.03
200.0,-64.70588235294116,140.0,4.0,-30.094117647058837,6.800000000000011,-8.78,-27.94,-87.01,28.3,1.49,-97.47
200.0,-76.47058823529412,140.0,4.300000000000011,-18.029411764705884,7.0,-8.78,-27.94,-87.01,28.3,1.49,-97.55
200.0,-88.23529411764704,140.0,4.300000000000011,-6.264705882352956,7.0,-8.78,-27.94,-87.01,28.3,1.49,-97.64
200.0,100.0,140.0,0.30000000000001137,-0.5,9.5,42.8,-26.63,-86.92,26.27,0.35,-47.28
200.0,88.23529411764706,140.0,1.1999999999999886,9.364705882352936,9.199999999999989,40.6,-26.71,-86.92,26.27,0.79,-51.85
200.0,76.47058823529412,140.0,6.900000000000006,8.029411764705884,9.199999999999989,36.29,-26.71,-86.92,26.27,0.96,-55.81
200.0,64.70588235294117,140.0,12.900000000000006,3.3941176470588204,9.199999999999989,31.72,-26.71,-86.92,26.27,0.96,-59.94
200.0,52.94117647058824,140.0,17.599999999999994,-1.2411764705882362,8.300000000000011,27.42,-27.33,-86.92,27.68,0.96,-64.33
200.0,41.17647058823529,140.0,22.0,-5.0764705882352885,8.5,23.29,-27.5,-86.92,27.94,1.05,-68.46
200.0,29.411764705882348,140.0,24.099999999999994,-9.711764705882349,8.5,19.16,-27.5,-86.92,27.94,1.05,-72.77
200.0,17.64705882352942,140.0,24.900000000000006,-14.14705882352942,8.5,14.85,-27.5,-86.92,27.94,1.05,-76.9
200.0,5.882352941176478,140.0,24.5,-18.882352941176478,8.5,10.72,-27.5,-86.92,27.94,1.05,-81.21
200.0,-5.882352941176478,140.0,23.0,-23.51764705882352,8.5,6.5,-27.5,-86.92,27.94,1.05,-85.25
200.0,-17.64705882352942,140.0,20.19999999999999,-28.152941176470577,8.5,2.28,-27.5,-86.92,27.94,1.05,-89.56
200.0,-29.411764705882348,140.0,16.19999999999999,-32.38823529411765,8.5,-1.93,-27.5,-86.92,27.94,1.05,-93.51
200.0,-41.176470588235304,140.0,11.0,-36.7235294117647,8.5,-6.15,-27.5,-86.92,27.94,1.05,-96.85
200.0,-52.94117647058823,140.0,5.400000000000006,-38.75882352941177,8.5,-9.14,-27.5,-86.92,27.94,1.05,-96.94
200.0,-64.70588235294116,140.0,2.5,-33.194117647058846,8.5,-9.58,-27.5,-86.92,27.94,1.05,-97.03
200.0,-76.47058823529412,140.0,2.9000000000000057,-20.729411764705887,8.5,-9.4,-27.5,-86.92,27.94,0.79,-97.11
200.0,-88.23529411764704,140.0,2.9000000000000057,-8.964705882352959,8.5,-9.4,-27.5,-86.92,27.94,0.79,-97.29
